0,0.650296,0.650803
1,0.61339,0.614437
2,0.581232,0.582811
3,0.553098,0.555154
4,0.528316,0.530728
5,0.506471,0.509435
6,0.487022,0.490404
7,0.469363,0.473309
8,0.453502,0.457998
9,0.439271,0.444248
10,0.426442,0.431719
11,0.414757,0.420596
12,0.404146,0.410394
13,0.394649,0.401034
14,0.385964,0.392935
15,0.378246,0.385543
16,0.371192,0.378874
17,0.364759,0.372899
18,0.358862,0.367242
19,0.35304,0.362029
20,0.348123,0.357304
21,0.343519,0.353055
22,0.339354,0.349217
23,0.33546,0.345575
24,0.331868,0.342238
25,0.328266,0.339108
26,0.325229,0.336323
27,0.322445,0.33368
28,0.319711,0.33125
29,0.317373,0.329234
30,0.315113,0.327096
31,0.312613,0.325078
32,0.310722,0.323458
33,0.308949,0.322014
34,0.306812,0.320549
35,0.305221,0.319069
36,0.303337,0.317636
37,0.301923,0.316567
38,0.30064,0.315601
39,0.299163,0.314419
40,0.297953,0.313403
41,0.296347,0.312614
42,0.295168,0.311946
43,0.294187,0.311137
44,0.292874,0.310081
45,0.291389,0.309107
46,0.29047,0.308221
47,0.289472,0.307504
48,0.288728,0.306971
49,0.28775,0.306329
50,0.286976,0.305676
51,0.285749,0.304858
52,0.285184,0.304426
53,0.284339,0.303948
54,0.283365,0.302933
55,0.282259,0.3023
56,0.281384,0.301751
57,0.280867,0.301459
58,0.280096,0.301016
59,0.279029,0.300385
60,0.278201,0.300041
61,0.277442,0.299593
62,0.276939,0.299135
63,0.27607,0.298612
64,0.27519,0.297999
65,0.274798,0.29775
66,0.273922,0.297355
67,0.273154,0.296988
68,0.272558,0.296412
69,0.271895,0.296219
70,0.27116,0.295885
71,0.270204,0.295507
72,0.269676,0.294997
73,0.269194,0.294579
74,0.268166,0.294207
75,0.267427,0.294054
76,0.266968,0.293633
77,0.266489,0.293243
78,0.265814,0.293003
79,0.265399,0.292729
80,0.265182,0.292632
81,0.264706,0.292482
82,0.264266,0.292378
83,0.263793,0.291982
84,0.263133,0.291791
85,0.262888,0.291767
86,0.262603,0.291648
87,0.262181,0.291469
88,0.262013,0.291432
89,0.261653,0.291427
90,0.261065,0.291225
91,0.260728,0.290906
92,0.260116,0.290847
93,0.259761,0.290619
94,0.259414,0.290553
95,0.259108,0.290299
96,0.25878,0.290356
97,0.258446,0.290299
98,0.258174,0.290089
99,0.257681,0.289916
100,0.257346,0.289657
101,0.256756,0.289631
102,0.256524,0.289651
103,0.256433,0.289679
104,0.256298,0.289646
105,0.255933,0.289563
106,0.255683,0.289346
107,0.255398,0.289343
108,0.255072,0.289326
109,0.254702,0.289279
110,0.254499,0.289142
111,0.254222,0.289222
112,0.253958,0.289054
113,0.253621,0.289005
114,0.253539,0.289
115,0.25282,0.288956
116,0.252394,0.288957
117,0.25219,0.289022
118,0.251889,0.289065
119,0.251678,0.288948
120,0.251312,0.289018
121,0.25093,0.288886
122,0.250428,0.288794
123,0.250202,0.288576
124,0.249995,0.288623
125,0.249833,0.288561
126,0.249728,0.288625
127,0.249595,0.288588
128,0.24929,0.288563
129,0.248711,0.288607
130,0.248618,0.288644
131,0.248395,0.288476
132,0.248319,0.288489
133,0.248132,0.288316
134,0.247669,0.288254
135,0.2475,0.288298
136,0.247439,0.28829
137,0.247343,0.288249
138,0.247228,0.288168
139,0.247129,0.288174
140,0.247095,0.288221
141,0.24695,0.288231
142,0.246773,0.288321
143,0.246676,0.288305
144,0.246193,0.288279
145,0.245956,0.288305
146,0.245751,0.288122
147,0.245559,0.28798
148,0.245381,0.287881
149,0.245242,0.287918
150,0.245148,0.28792
151,0.244992,0.287856
152,0.244842,0.287822
153,0.24429,0.287794
154,0.244126,0.287673
155,0.243934,0.287674
156,0.243807,0.287564
157,0.243584,0.287664
158,0.243385,0.287512
159,0.243277,0.287597
160,0.243063,0.287681
161,0.242935,0.287598
162,0.242807,0.287535
163,0.242752,0.287563
164,0.242505,0.28759
165,0.242393,0.287477
166,0.242301,0.287525
167,0.242182,0.287429
168,0.24207,0.287415
169,0.241856,0.287433
170,0.241701,0.287294
171,0.241578,0.287251
172,0.24153,0.287285
173,0.241424,0.287186
174,0.241147,0.287229
175,0.240988,0.287246
176,0.240879,0.287179
177,0.240775,0.287114
178,0.240637,0.287116
179,0.240573,0.287135
180,0.24027,0.287143
181,0.240072,0.287101
182,0.239919,0.287201
183,0.23941,0.287269
184,0.239099,0.287138
185,0.239022,0.287154
186,0.238926,0.287201
187,0.238831,0.287107
188,0.23874,0.287164
189,0.238557,0.287208
190,0.238146,0.287159
191,0.237991,0.287145
192,0.237802,0.287205
193,0.237721,0.287148
194,0.237681,0.287165
195,0.237521,0.287316
196,0.237417,0.287256
197,0.236986,0.287293
198,0.236681,0.287214
199,0.236473,0.287154
200,0.236175,0.287223
201,0.236106,0.287233
202,0.236014,0.287135
203,0.23592,0.287184
204,0.23585,0.28716
205,0.235451,0.287217
206,0.235275,0.287249
207,0.235107,0.287302
208,0.234994,0.28726
209,0.234919,0.287298
210,0.23483,0.287231
211,0.234677,0.287281
212,0.234617,0.287272
213,0.234556,0.287258
214,0.234512,0.287291
215,0.234485,0.287266
216,0.234383,0.287196
217,0.234301,0.287161
218,0.233919,0.287341
219,0.233514,0.28739
220,0.233475,0.287411
221,0.233447,0.287399
222,0.233368,0.287396
223,0.233288,0.287336
224,0.23301,0.287297
225,0.232858,0.287368
226,0.232505,0.287434
227,0.232342,0.287405
228,0.232212,0.287441
229,0.232082,0.287457
230,0.231923,0.287536
231,0.231832,0.287581
